CODUSU;NRO_HOGAR;REALIZADA;ANO4STRE;TRIMESTRE;REGIONDO;MAS_500DO;AGLOMERADO;PONDERA;IV1ESP;IV1_ESP;IV2ESP;IV3ESP;IV3_ESP;IV4ESP;IV5ESP;IV6ESP;IV7ESP;IV7_ESP;IV81;IV91;IV101;IV111;IV12_1;IV12_2;IV12_3;II11P;II21P;II31P;II3_1P;II4_1P;II4_2P;II4_3P;II51P;II5_1P;II61P0;II6_1P0;II7ESP0;II7_ESP0;II8ESP0;II8_ESP0;II9A00;V1A00;V2A00;V21A00;V22A00;V3A00;V4A00;V5A00;V6A00;V7A00;V8A00;V9A00;V10A00;V11A00;V12A00;V13A00;V14A00;V15A00;V16A00;V17A00;V18A00;V19_A00;V19_B00;IX_TOT00;IX_MEN100;IX_MAYEQ10;ITFFRDO;DECIFRDO;IDECIFRDO;RDECIFRDO;GDECIFRDO;PDECIFRDO;ADECIFRDO;IPCFRDO;DECCFRDO;IDECCFRDO;RDECCFRDO;GDECCFRDO;PDECCFRDO;ADECCFRDO;VII1_1DO;VII1_2DO;VII2_1Q10;VII2_2Q10;VII2_3Q10;VII2_4Q10;IDIMPHQ10
432888;1;1;2014;4;1;S;32;1318;2;;1;1;;9;2;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;11000;06;;06;06;;05;5500.0;08;;07;08;;05;1;0;2;0;0;0;00000
432889;1;1;2014;4;43;N;30;95;1;;2;1;;5;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2600;01;01;01;;01;01;866.66666666667;01;01;01;;01;01;1;2;98;0;0;0;00000
432891;1;1;2014;4;44;N;93;44;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;2;0;2;20000;09;09;08;;09;09;10000.0;10;10;09;;10;10;1;2;98;0;0;0;10000
432892;1;1;2014;4;42;N;26;113;1;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2500;01;01;01;;01;01;2500.0;04;04;05;;05;04;1;0;98;0;0;0;00000
432893;1;1;2014;4;43;N;3;210;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;1;2;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;15500;08;08;08;;08;09;5166.6666666667;08;08;08;;08;07;2;0;98;0;0;0;00000
432894;1;1;2014;4;40;N;19;187;1;;4;1;;1;2;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;2;2;2;2;5;1;4;16500;08;09;09;;09;09;3300.0;05;06;07;;06;07;1;3;98;0;0;0;00000
432895;1;1;2014;4;40;S;23;220;1;;3;2;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;6;7000;04;04;05;04;;05;1000.0;01;01;02;01;;02;2;0;98;0;0;0;00000
432897;1;1;2014;4;43;N;38;284;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;12000;07;07;07;;07;07;4000.0;07;07;06;;07;07;2;0;96;0;0;0;00000
432898;1;1;2014;4;44;N;17;256;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;3;2;1;5400;03;03;02;;03;03;1800.0;03;03;02;;03;02;1;0;98;0;0;0;00000
432899;1;1;2014;4;1;S;33;1545;1;;1;2;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;3;0;3;4000;02;;02;02;;02;1333.3333333333;02;;02;02;;02;1;0;98;0;0;0;00000
432900;1;1;2014;4;44;N;9;140;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;48000;10;10;10;;10;10;24000.0;10;10;10;;10;10;1;2;98;0;0;0;00000
432901;1;1;2014;4;43;N;6;115;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;10800;06;07;07;;07;06;5400.0;08;08;08;;08;08;2;0;97;0;0;0;00010
432902;1;1;2014;4;44;N;9;102;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;1;1;1;;1;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;13000;07;08;05;;08;05;6500.0;09;09;07;;09;07;2;1;98;0;0;0;00000
432905;1;1;2014;4;40;N;25;131;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;11400;07;07;07;;07;07;1900.0;03;03;04;;03;03;2;0;3;5;6;0;10000
432907;1;1;2014;4;43;S;2;519;1;;2;1;;1;1;1;1;;1;1;1;1;2;1;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;5000;02;03;03;02;;03;5000.0;07;08;07;07;;07;1;0;98;0;0;0;10000
432908;1;1;2014;4;44;N;9;140;1;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2600;01;01;01;;01;01;2600.0;04;04;03;;05;03;1;0;98;0;0;0;10000
432909;1;1;2014;4;42;N;26;140;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;15000;08;08;09;;08;08;3750.0;06;06;07;;07;07;2;0;98;0;0;0;00000
432910;1;1;2014;4;1;S;33;1622;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;16000;08;;08;08;;09;4000.0;07;;06;06;;07;3;0;98;0;0;0;10000
432911;1;1;2014;4;44;N;20;116;1;;4;1;;4;1;1;1;;1;1;1;1;2;1;2;4;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;22000;10;10;08;;10;07;5500.0;08;08;06;;08;05;2;0;1;3;4;0;00000
432912;1;1;2014;4;41;N;8;301;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;3800;02;02;03;;02;03;1900.0;03;03;04;;03;05;1;2;98;0;0;0;00000
432914;1;1;2014;4;1;S;33;2221;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;14800;08;;08;08;;08;2960.0;05;;04;04;;05;1;0;2;0;0;0;10000
432915;1;1;2014;4;40;N;22;75;1;;3;2;;1;2;1;1;;1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;3;1;2;5726;03;03;03;;03;03;1908.6666666667;03;03;04;;03;04;1;0;98;0;0;0;00000
432916;1;1;2014;4;43;N;30;113;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;16000;08;09;09;;09;09;4000.0;06;07;06;;07;05;2;0;98;0;0;0;00000
432917;1;1;2014;4;43;S;34;695;1;;3;1;;3;1;1;2;;1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;5;0;5;14900;08;08;08;08;;09;2980.0;05;05;04;05;;05;2;0;4;3;1;0;10000
432919;1;1;2014;4;43;S;5;242;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;4;0;4;16460;08;09;09;08;;09;4115.0;07;07;07;07;;07;1;0;2;0;0;0;00000
432920;1;1;2014;4;40;S;29;268;1;;3;2;;4;2;2;1;;1;1;2;3;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;6;2;4;4720;02;03;03;02;;03;786.66666666667;01;01;01;01;;01;3;0;4;2;0;0;00010
432921;1;1;2014;4;43;N;14;94;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;2;2;25000;10;10;10;;10;10;6250.0;08;09;08;;09;09;2;0;98;0;0;0;00000
432922;1;1;2014;4;44;N;31;63;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;17000;09;09;07;;09;05;8500.0;09;10;08;;10;07;2;0;98;0;0;0;00000
432925;1;1;2014;4;40;N;22;103;1;;3;1;;1;2;1;1;;1;1;1;1;1;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;7;2;5;5680;03;03;03;;03;03;811.42857142857;01;01;01;;01;01;1;2;3;0;0;0;00000
432926;1;1;2014;4;43;S;4;682;2;;3;1;;9;2;1;1;;1;1;1;1;2;2;2;3;1;1;1;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;20000;09;09;09;09;;09;10000.0;10;10;10;10;;10;2;0;1;0;0;0;00000
432928;1;1;2014;4;42;N;27;180;2;;2;2;;4;2;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;4400;02;02;02;;02;02;1466.6666666667;02;02;02;;02;03;1;0;3;0;0;0;00000
432929;1;1;2014;4;42;N;26;153;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;9300;06;06;06;;06;06;1860.0;03;03;03;;03;03;1;3;98;0;0;0;00000
432930;1;1;2014;4;43;N;36;113;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;3200;02;02;02;;02;02;1600.0;02;03;02;;03;02;1;2;98;0;0;0;00000
432932;1;1;2014;4;1;S;33;1854;1;;3;1;;2;1;1;1;;1;1;1;3;2;2;2;3;1;2;0;1;2;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;12000;07;;07;07;;07;6000.0;08;;08;08;;09;1;2;98;0;0;0;00000
432938;1;1;2014;4;43;N;38;231;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3400;02;02;02;;02;02;3400.0;06;06;05;;06;06;1;0;98;0;0;0;00000
432939;1;1;2014;4;43;N;36;144;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;13800;08;08;08;;08;08;6900.0;09;09;09;;09;09;1;0;2;0;0;0;10000
432940;1;1;2014;4;43;N;14;166;1;;4;1;;4;1;1;1;;1;1;1;3;2;2;2;4;2;2;0;1;1;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;4;1;3;11000;06;07;07;;07;08;2750.0;04;05;04;;05;06;2;1;98;0;0;0;00000
432941;1;1;2014;4;43;N;14;106;1;;2;2;;4;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;5;1;4;10620;06;07;07;;07;07;2124.0;03;04;03;;04;04;1;2;98;0;0;0;00000
432942;1;1;2014;4;1;S;33;1577;2;;3;1;;1;1;1;2;;1;1;1;1;2;1;2;3;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;11000;07;;06;06;;07;5500.0;08;;08;08;;08;2;0;98;0;0;0;00000
432944;1;1;2014;4;1;S;32;606;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;0;1;13800;08;;07;07;;06;13800.0;10;;10;10;;10;1;0;98;0;0;0;00000
432945;1;1;2014;4;42;S;10;607;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;1;0;1;26000;10;10;10;10;;10;26000.0;10;10;10;10;;10;1;0;98;0;0;0;00000
432947;1;1;2014;4;44;N;93;79;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;6000;03;04;02;;04;03;6000.0;08;09;07;;09;08;1;0;98;0;0;0;00000
432948;1;1;2014;4;44;N;31;110;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;0;1;20000;09;09;08;;09;06;20000.0;10;10;10;;10;10;1;0;98;0;0;0;00000
432952;1;1;2014;4;44;N;17;154;1;;1;2;;4;1;1;1;;1;2;3;4;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;5000;03;03;02;;03;02;5000.0;07;08;06;;08;07;1;0;98;0;0;0;00000
432953;1;1;2014;4;43;S;34;382;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;3;19500;09;09;09;09;;09;4875.0;07;08;07;07;;08;1;2;98;0;0;0;00000
432954;1;1;2014;4;40;N;22;87;1;;4;2;;1;1;1;1;;1;1;1;1;1;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;8;2;6;23800;10;10;10;;10;10;2975.0;05;05;06;;05;06;1;2;3;0;0;0;00000
432957;1;1;2014;4;1;S;33;1770;1;;3;1;;1;1;1;2;;1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2800;01;;01;01;;01;2800.0;04;;04;04;;05;1;0;98;0;0;0;00000
432961;1;1;2014;4;40;S;23;186;1;;4;2;;2;1;1;1;;1;1;1;1;1;1;1;4;3;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10;5;5;20000;09;09;10;09;;09;2000.0;03;03;04;03;;05;4;0;3;0;0;0;00000
432962;1;1;2014;4;42;N;26;132;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;6000;03;04;03;;04;03;3000.0;05;05;06;;06;05;1;0;98;0;0;0;00000
432963;1;1;2014;4;42;N;27;224;2;;1;1;;7;2;2;1;;1;2;3;4;2;2;2;1;1;2;0;2;2;2;0;0;0;0;2;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2500;01;01;01;;01;01;2500.0;04;04;05;;05;06;1;0;97;0;0;0;00000
432964;1;1;2014;4;44;N;31;94;1;;7;1;;4;1;1;1;;1;1;1;2;2;2;2;7;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;38000;10;10;10;;10;09;19000.0;10;10;10;;10;10;2;0;98;0;0;0;10000
432965;1;1;2014;4;1;S;33;962;2;;4;1;;4;1;1;1;;1;1;2;1;2;2;2;4;4;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;4;5500;03;;03;03;;03;916.66666666667;01;;01;01;;01;2;1;98;0;0;0;00000
432966;1;1;2014;4;44;N;31;96;1;;3;2;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;43000;10;10;10;;10;10;10750.0;10;10;09;;10;08;1;2;98;0;0;0;00000
432967;1;1;2014;4;1;S;33;1407;1;;2;1;;2;1;1;1;;1;1;1;1;2;1;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;6500;04;;03;04;;04;3250.0;05;;05;05;;06;2;0;98;0;0;0;00100
432969;1;1;2014;4;41;N;12;222;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;1;1;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;14000;08;08;09;;08;09;4666.6666666667;07;07;09;;08;09;2;0;98;0;0;0;10000
432970;1;1;2014;4;1;S;33;282;1;;2;1;;3;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;4000;02;;02;02;;02;2000.0;03;;03;03;;03;1;0;98;0;0;0;00000
432972;1;1;2014;4;41;N;15;65;1;;5;2;;4;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;9600;06;06;08;;06;07;1920.0;03;03;04;;03;04;1;0;2;0;0;0;00000
432973;1;1;2014;4;43;N;36;116;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;3;0;3;10000;06;06;06;;07;06;3333.3333333333;06;06;05;;06;05;2;0;98;0;0;0;00000
432976;1;1;2014;4;40;S;23;226;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;14000;08;08;08;08;;08;4666.6666666667;07;07;09;07;;08;1;0;98;0;0;0;00000
432977;1;1;2014;4;42;N;26;131;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;1;1;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;9000;05;06;05;;06;05;3000.0;05;05;06;;06;06;2;0;98;0;0;0;00000
432978;1;1;2014;4;43;S;2;575;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;12500;07;07;07;07;;07;6250.0;08;09;08;08;;08;1;0;2;0;0;0;10100
432979;1;1;2014;4;40;S;23;202;1;;5;1;;1;2;1;1;;1;1;1;1;1;1;2;5;4;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;8000;05;05;05;05;;05;2000.0;03;03;04;03;;05;1;0;98;0;0;0;00000
432981;1;1;2014;4;40;S;23;235;1;;6;1;;1;1;1;1;;1;1;1;1;2;2;2;6;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;0;5;24100;10;10;10;10;;10;4820.0;07;08;09;07;;09;2;1;3;4;0;0;00000
432982;1;1;2014;4;40;S;23;254;1;;5;1;;2;1;1;1;;1;1;1;1;1;1;2;5;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;5;2;3;12000;07;07;08;07;;07;2400.0;04;04;05;04;;05;1;2;98;0;0;0;00000
432984;1;1;2014;4;1;S;33;514;1;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;4000;02;;02;02;;02;4000.0;06;;06;06;;07;1;0;98;0;0;0;10000
432985;1;1;2014;4;44;N;20;94;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;20000;09;09;08;;09;07;6666.6666666667;09;09;07;;09;06;1;0;2;0;0;0;00000
432986;1;1;2014;4;43;S;34;305;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;8000;05;05;05;05;;06;1600.0;02;03;02;02;;02;2;0;1;3;4;5;00000
432987;1;1;2014;4;43;N;6;211;2;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;1;2;2;2;2;1;0;1;5800;03;03;03;;03;03;5800.0;08;08;08;;08;08;1;0;98;0;0;0;00010
432989;1;1;2014;4;43;S;34;757;1;;3;1;;3;1;1;2;;1;1;1;3;2;2;2;3;2;2;0;1;2;1;2;0;1;1;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;11000;07;07;07;06;;07;2750.0;04;05;04;04;;05;2;4;1;0;0;0;10100
432990;1;1;2014;4;42;S;10;375;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;21000;09;09;10;09;;10;7000.0;09;09;09;09;;09;2;0;96;0;0;0;00000
432992;1;1;2014;4;1;S;32;1320;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;19500;09;;09;09;;08;6500.0;09;;08;08;;06;1;3;98;0;0;0;10000
432994;1;1;2014;4;1;S;32;708;2;;1;1;;2;1;1;1;;1;1;1;1;1;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;11000;06;;06;06;;05;11000.0;10;;10;10;;09;1;0;98;0;0;0;00000
432995;1;1;2014;4;41;N;15;123;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;7500;04;05;06;;05;06;3750.0;06;06;08;;07;08;1;0;2;0;0;0;00000
432997;1;1;2014;4;40;S;23;202;1;;1;1;;4;2;2;1;;1;2;3;4;1;1;2;1;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;4800;02;03;03;02;;03;4800.0;07;08;09;07;;09;1;0;98;0;0;0;00000
432999;1;1;2014;4;40;N;25;117;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;10900;06;07;07;;07;07;2725.0;04;05;06;;05;06;1;4;2;3;0;0;00000
433004;1;1;2014;4;41;N;7;291;1;;4;1;;4;1;1;1;;1;1;1;2;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;6900;04;04;06;;04;05;1380.0;02;02;03;;02;02;2;0;1;0;0;0;10000
