CODUSU;NRO_HOGAR;REALIZADA;ANO4ZADA;TRIMESTRE;REGIONRE;MAS_500;AGLOMERADO;PONDERADO;IV1ERA;IV1_ESP;IV2ESP;IV3;IV3_ESP;IV4ESP;IV5;IV6;IV7;IV7_ESP;IV8ESP;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1_3;II2;II3;II3_1;II4_1;II4_2;II4_3;II53;II5_1;II61;II6_1;II71;II7_ESP;II8ESP;II8_ESP;II9ESP;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITFAYEQ10;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCFFR;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;IDIMPH
404670;1;1;2014;1;43;N;38;138;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;11500;07;08;08;;08;08;2300.0;04;05;04;;05;05;1;0;2;0;0;0;00000
402824;1;1;2014;1;43;N;38;59;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;16000;09;09;09;;09;09;5333.3334960938;08;09;08;;09;09;2;0;1;0;0;0;11000
405708;1;1;2014;1;43;N;38;70;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;9500;06;07;07;;07;07;1900.0;03;04;03;;04;04;2;0;98;0;0;0;00000
404935;1;1;2014;1;43;N;38;64;1;;2;2;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;8300;06;06;06;;06;06;2766.6667480469;05;06;05;;06;06;1;0;2;0;0;0;00000
399392;1;1;2014;1;43;N;38;61;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;12750;08;08;08;;08;08;3187.5;06;06;06;;07;07;2;0;1;0;0;0;11000
404506;1;1;2014;1;43;N;38;55;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;4000;02;03;02;;03;02;800.0;01;01;01;;01;01;2;0;5;0;0;0;10000
402176;1;1;2014;1;43;N;38;59;1;;2;1;;4;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;4500;03;03;03;;03;03;1125.0;02;02;02;;02;02;2;0;98;0;0;0;00000
404069;1;1;2014;1;43;N;38;70;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;1;4;21000;10;10;10;;10;10;4200.0;07;08;07;;08;08;2;0;98;0;0;0;00000
400532;1;1;2014;1;43;N;38;56;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;20000;10;10;10;;10;10;5000.0;08;08;08;;09;09;2;0;3;0;0;0;10010
398311;1;1;2014;1;43;N;38;55;1;;5;1;;4;1;1;1;;1;1;1;2;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;4;1;3;26000;10;10;10;;10;10;6500.0;09;09;09;;09;09;3;0;1;0;0;0;11100
406093;1;1;2014;1;43;N;38;87;1;;3;1;;4;1;1;1;;1;2;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;4000;02;03;02;;03;03;2000.0;04;04;03;;04;04;2;0;98;0;0;0;00000
402673;1;1;2014;1;43;N;38;81;1;;3;1;;2;2;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;5500;04;04;04;;04;04;2750.0;05;06;05;;06;06;1;0;98;0;0;0;00100
396206;1;1;2014;1;43;N;38;87;2;;2;1;;1;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;9000;06;07;06;;07;07;3000.0;06;06;06;;06;06;2;0;98;0;0;0;00000
403345;1;1;2014;1;43;N;38;69;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;5200;03;04;04;;04;04;2600.0;05;05;05;;06;05;2;0;98;0;0;0;00000
401287;1;1;2014;1;43;N;38;93;1;;4;1;;2;1;1;1;;1;1;1;2;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;12800;08;08;08;;08;08;3200.0;06;06;06;;07;07;2;0;1;0;0;0;00000
406741;1;1;2014;1;43;N;38;90;1;;3;2;;2;1;1;1;;1;2;1;2;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;7500;05;06;05;;06;06;2500.0;05;05;05;;05;05;2;0;98;0;0;0;00000
401217;1;1;2014;1;43;N;38;101;1;;3;2;;4;2;1;1;;1;1;2;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;4200;02;03;03;;03;03;1400.0;02;03;02;;03;03;2;0;98;0;0;0;10000
394312;1;1;2014;1;43;N;38;65;1;;4;2;;2;2;1;1;;1;1;1;2;2;1;2;4;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;8200;06;06;06;;06;06;4100.0;07;08;07;;08;08;2;0;98;0;0;0;00000
406683;1;1;2014;1;43;N;38;98;1;;3;1;;1;1;1;1;;1;1;1;2;2;1;2;3;2;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;2;2;4400;03;03;03;;03;03;1100.0;02;02;02;;02;02;2;0;98;0;0;0;00000
401979;1;1;2014;1;43;N;38;89;1;;3;2;;4;1;1;1;;1;1;1;2;2;1;2;3;1;1;1;1;1;1;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;8500;06;06;06;;06;06;8500.0;10;10;10;;10;10;1;0;98;0;0;0;00000
395384;1;1;2014;1;43;N;38;78;1;;3;1;;2;1;1;1;;1;1;1;2;2;1;2;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;11000;07;08;07;;08;08;3666.6667480469;07;07;07;;07;07;2;0;97;0;0;0;00000
396614;1;1;2014;1;43;N;38;100;1;;1;1;;4;1;1;1;;1;1;1;2;2;1;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;2;1;1700;01;01;01;;01;01;566.66668701172;01;01;01;;01;01;1;0;98;0;0;0;00010
398743;1;1;2014;1;43;N;38;79;1;;1;1;;4;2;2;1;;1;2;1;2;2;1;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;8800;06;06;06;;06;06;4400.0;08;08;07;;08;08;1;0;2;0;0;0;00100
403417;1;1;2014;1;43;N;38;107;1;;1;1;;2;1;1;1;;1;1;1;2;1;2;1;1;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;3;2;5304;03;04;04;;04;04;1060.8000488281;02;02;01;;02;02;2;0;98;0;0;0;00000
406718;1;1;2014;1;43;N;38;76;1;;2;1;;4;1;1;1;;1;1;1;2;2;1;2;2;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;9690;06;07;07;;07;07;4845.0;08;08;08;;08;08;2;0;97;0;0;0;00000
389940;1;1;2014;1;43;N;38;93;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1700;01;01;01;;01;01;340.0;01;01;01;;01;01;2;0;6;0;0;0;10000
392773;1;1;2014;1;43;N;38;102;1;;2;2;;4;1;1;1;;1;1;2;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;6400;04;05;05;;05;05;1066.6666259766;02;02;02;;02;02;2;0;1;0;0;0;00000
392030;1;1;2014;1;43;N;38;74;1;;2;2;;2;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;4500;03;03;03;;03;03;2250.0;04;04;04;;05;04;1;0;2;0;0;0;00000
389410;1;1;2014;1;43;N;38;73;1;;3;2;;4;2;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;7270;05;05;05;;05;05;2423.3332519531;05;05;04;;05;05;1;0;2;0;0;0;00000
388350;1;1;2014;1;43;N;38;78;1;;3;1;;2;2;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;7;1;6;8500;06;06;06;;06;06;1214.2857666016;02;02;02;;02;02;1;0;2;6;0;0;00000
389670;1;1;2014;1;43;N;38;74;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;3000;02;02;02;;02;02;1500.0;03;03;02;;03;03;1;0;2;0;0;0;00000
388334;1;1;2014;1;43;N;38;85;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;4000;02;03;02;;03;03;800.0;01;01;01;;01;01;1;0;2;0;0;0;10000
387095;1;1;2014;1;43;N;38;97;1;;6;1;;4;1;1;1;;1;1;1;1;2;2;2;6;4;2;0;1;2;1;2;0;2;0;8;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;8000;06;06;06;;06;06;1600.0;03;03;03;;03;03;2;0;1;0;0;0;10000
388166;1;1;2014;1;43;N;38;77;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;8600;06;06;06;;06;06;2866.6667480469;05;06;05;;06;06;1;0;3;0;0;0;00000
404250;1;1;2014;1;43;N;38;78;1;;5;1;;4;2;1;1;;1;1;1;1;2;2;2;5;3;1;1;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;3900;02;02;02;;02;02;975.0;01;02;01;;02;02;1;2;98;0;0;0;10000
399943;1;1;2014;1;43;N;38;86;1;;4;2;;4;2;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;5000;03;04;03;;04;04;1000.0;02;02;01;;02;02;1;0;98;0;0;0;10000
398045;1;1;2014;1;43;N;38;72;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;5400;04;04;04;;04;04;2700.0;05;06;05;;06;06;1;0;98;0;0;0;00000
401582;1;1;2014;1;43;N;38;85;1;;3;2;;4;2;1;1;;1;1;1;3;2;1;2;3;2;2;0;2;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;4;1;3;20000;10;10;10;;10;10;5000.0;08;08;08;;09;09;2;0;98;0;0;0;00000
397221;1;1;2014;1;43;N;38;84;1;;3;1;;1;1;1;1;;1;1;1;3;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;0;5;8860;06;06;06;;06;06;1772.0;03;03;03;;04;03;2;0;98;0;0;0;00000
400487;1;1;2014;1;43;N;38;75;1;;2;1;;2;1;1;1;;1;1;1;3;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;6;4800;03;03;03;;03;03;685.71429443359;01;01;01;;01;01;2;0;98;0;0;0;00000
395296;1;1;2014;1;43;N;38;84;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;1;4;7200;05;05;05;;05;05;1440.0;02;03;02;;03;03;2;0;98;0;0;0;00000
406615;1;1;2014;1;43;N;38;76;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;5450;04;04;04;;04;04;2725.0;05;06;05;;06;06;1;0;98;0;0;0;00000
397797;1;1;2014;1;43;N;38;87;1;;3;2;;5;2;1;1;;1;1;1;3;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;4200;02;03;03;;03;03;840.0;01;01;01;;01;01;2;0;98;0;0;0;00000
405837;1;1;2014;1;43;N;38;70;1;;3;2;;4;2;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;14000;08;09;09;;09;09;3500.0;06;07;06;;07;07;2;0;98;0;0;0;10000
397133;1;1;2014;1;43;N;38;106;1;;2;2;;4;1;1;1;;1;1;2;3;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;3500;02;02;02;;02;02;1750.0;03;03;03;;04;03;1;0;2;0;0;0;00000
390794;1;1;2014;1;43;N;38;65;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;17500;09;09;09;;09;10;2916.6667480469;06;06;05;;06;06;2;0;98;0;0;0;00000
389524;1;1;2014;1;43;N;38;108;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;12700;08;08;08;;08;08;2540.0;05;05;05;;05;05;2;0;98;0;0;0;00000
390955;1;1;2014;1;43;N;38;117;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;6;0;6;11000;07;08;07;;08;08;1833.3333740234;03;04;03;;04;03;2;0;98;0;0;0;10000
391269;1;1;2014;1;43;N;38;98;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;17500;09;09;09;;09;10;8750.0;10;10;10;;10;10;2;0;98;0;0;0;10100
387479;1;1;2014;1;43;N;38;84;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;4100;02;03;03;;03;03;4100.0;07;08;07;;08;08;1;0;98;0;0;0;00000
390321;1;1;2014;1;43;N;38;88;1;;1;2;;2;1;1;1;;1;1;2;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3000;02;02;02;;02;02;3000.0;06;06;06;;06;06;1;0;98;0;0;0;00000
393298;1;1;2014;1;43;N;38;74;1;;3;1;;2;2;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;3450;02;02;02;;02;02;1725.0;03;03;03;;04;03;2;0;98;0;0;0;00000
390456;1;1;2014;1;43;N;38;97;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;3;;1;;1;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;4000;02;03;02;;03;03;2000.0;04;04;03;;04;04;1;0;98;0;0;0;00000
400231;1;1;2014;1;43;N;38;91;1;;2;2;;4;1;1;1;;1;2;2;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;;2;;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;1;2;1560;01;01;01;;01;01;520.0;01;01;01;;01;01;1;0;98;0;0;0;00000
400477;1;1;2014;1;43;N;38;108;1;;1;2;;4;1;2;1;;1;1;2;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;0;4;6000;04;04;04;;05;05;1500.0;03;03;02;;03;03;1;0;2;0;0;0;10000
396041;1;1;2014;1;43;N;38;79;1;;3;2;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;7500;05;06;05;;06;06;7500.0;09;10;10;;10;10;1;0;98;0;0;0;00000
406597;1;1;2014;1;43;N;38;79;1;;2;2;;1;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;2;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;6600;04;05;05;;05;05;2200.0;04;04;04;;05;04;1;2;98;0;0;0;10000
401396;1;1;2014;1;43;N;38;54;1;;4;2;;4;1;1;1;;1;1;2;2;2;2;2;4;4;2;0;1;1;2;2;0;2;0;6;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;4000;02;03;02;;03;03;800.0;01;01;01;;01;01;2;0;4;5;0;0;10100
402921;1;1;2014;1;43;N;38;110;1;;1;2;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;6450;04;05;05;;05;05;2150.0;04;04;04;;05;04;2;0;98;0;0;0;00000
403391;1;1;2014;1;43;N;38;87;1;;3;2;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;6900;05;05;05;;05;05;1380.0;02;03;02;;03;03;2;0;97;0;0;0;00000
395574;1;1;2014;1;43;N;38;106;1;;2;1;;4;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;4000;02;03;02;;03;03;1333.3333740234;02;02;02;;03;02;2;0;98;0;0;0;00000
403269;1;1;2014;1;43;N;38;99;1;;2;2;;4;2;1;1;;1;1;2;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;4900;03;03;03;;03;03;980.0;01;02;01;;02;02;1;0;2;0;0;0;00000
405081;1;1;2014;1;43;N;38;107;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;8500;06;06;06;;06;06;4250.0;07;08;07;;08;08;2;0;98;0;0;0;00000
405441;1;1;2014;1;43;N;38;30;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;5;2;3;10000;07;07;07;;07;07;2000.0;04;04;03;;04;04;2;0;98;0;0;0;00000
396419;1;1;2014;1;43;N;38;22;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;8000;06;06;06;;06;06;8000.0;10;10;10;;10;10;1;0;97;0;0;0;00000
399954;1;1;2014;1;43;N;38;27;1;;3;1;;4;1;1;1;;1;1;2;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;3;0;3;1800;01;01;01;;01;01;600.0;01;01;01;;01;01;1;0;2;0;0;0;00000
399791;1;1;2014;1;43;N;38;22;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;9100;06;07;06;;07;07;3033.3332519531;06;06;06;;06;06;2;0;98;0;0;0;00000
394780;1;1;2014;1;43;N;38;29;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;3;1;2;3600;02;02;02;;02;02;1200.0;02;02;02;;02;02;1;0;98;0;0;0;00000
406385;1;1;2014;1;43;N;38;29;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;1;2;0;1;1;1;2;0;2;0;3;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;2;1;2850;01;02;02;;02;02;950.0;01;01;01;;02;02;1;0;98;0;0;0;00000
395731;1;1;2014;1;43;N;38;28;1;;5;2;;4;2;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;2;2;2;0;2;0;1;;2;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;2;7;3;4;1100;01;01;01;;01;01;157.1428527832;01;01;01;;01;01;1;0;7;0;0;0;00010
397814;1;1;2014;1;43;N;38;19;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2000;01;01;01;;01;01;1000.0;02;02;01;;02;02;2;0;98;0;0;0;00000
396727;1;1;2014;1;43;N;38;29;1;;2;2;;4;2;1;1;;1;1;2;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;4600;03;03;03;;03;03;766.66668701172;01;01;01;;01;01;1;0;98;0;0;0;00000
404339;1;1;2014;1;43;N;38;29;1;;2;2;;4;2;1;1;;1;1;2;1;2;1;2;2;2;2;0;1;2;2;1;2;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;7;2;5;2400;01;01;01;;01;01;342.8571472168;01;01;01;;01;01;5;0;4;0;0;0;00000
404978;1;1;2014;1;43;N;38;101;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;5000;03;04;03;;04;04;5000.0;08;08;08;;09;09;1;0;98;0;0;0;00000
396715;1;1;2014;1;43;N;38;97;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;10000;07;07;07;;07;07;10000.0;10;10;10;;10;10;1;0;98;0;0;0;10000
393560;1;1;2014;1;43;N;38;92;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;5400;04;04;04;;04;04;2700.0;05;06;05;;06;06;2;0;98;0;0;0;00000
